name,channel,business_category,distributor_type,is_distributor,distributor_potential,is_chain,address,latitude,longitude,phone_number,international_phone,website,business_status,distance_from_plant_km,priority_score,estimated_monthly_water_liters,estimated_monthly_water_revenue,google_maps_url,plant,bearing,direction,distance_band,zone,cluster,has_phone,sales_officer,officer_mobile,cluster_id,distance_range,sector
Kempegowdru biryani house,restaurant,HoReCa,Retailer,No,High,No,"main road, Bidadi",12.681189,77.4681959,079754 82664,+91 79754 82664,Not Available,OPERATIONAL,2.79,14.5,3000,1500,https://www.google.com/maps/place/?q=place_id:ChIJAZ8YPkpbrjsRtptPAjI_RaE,Harohalli,86.22297951,East,Inner,,Cluster4,Yes,Khadeer ali,9008436667,Cluster4,0-10 KM,4
Giridas Family Military Restaurant,restaurant,HoReCa,Retailer,No,High,No,"MF7P+VV7, Kanakapura",12.6646663,77.4871791,Not Available,Not Available,Not Available,OPERATIONAL,5.12,14.5,3000,1500,https://www.google.com/maps/place/?q=place_id:ChIJ93a3IABdrjsROB8MrP-0A_M,Harohalli,108.8519941,East,Inner,,Cluster5,No,Srikantha B N,9738258828,Cluster5,0-10 KM,5
Snacks Guru - Best snacks point in Harohalli,restaurant,HoReCa,Retailer,No,High,No,"MFJG+XFC, Marasandra Main Road, Ranganath Extension, Harohalli",12.6824292,77.4761448,099866 06830,+91 99866 06830,Not Available,OPERATIONAL,3.66,14.5,3000,1500,https://www.google.com/maps/place/?q=place_id:ChIJeZOLtd9drjsRIlAUwFkfKTo,Harohalli,84.95604122,East,Inner,,Cluster4,Yes,Khadeer ali,9008436667,Cluster4,0-10 KM,4
Suryakamala Kabab Cetnter GIRIDHARA N,restaurant,HoReCa,Retailer,No,High,No,"near Bar, opp. Hotel, 12, 1st Main 3rd Cross Marlvadi Road, Harohalli",12.678994,77.471452,Not Available,Not Available,Not Available,CLOSED_TEMPORARILY,3.14,14.5,3000,1500,https://www.google.com/maps/place/?q=place_id:ChIJTWmhRnNdrjsR0o8j2R85inU,Harohalli,91.10259459,East,Inner,,Cluster4,No,Khadeer ali,9008436667,Cluster4,0-10 KM,4
KB Chicken Hot,restaurant,HoReCa,Retailer,No,High,No,India,12.6806421,77.4720981,Not Available,Not Available,Not Available,OPERATIONAL,3.21,14.5,3000,1500,https://www.google.com/maps/place/?q=place_id:ChIJ98xzQqhcrjsR1cM7a2pS56U,Harohalli,87.80416382,East,Inner,,Cluster4,No,Khadeer ali,9008436667,Cluster4,0-10 KM,4
Lakshmi VenkateshWara Chats,restaurant,HoReCa,Retailer,No,High,No,"6th, Harohalli",12.6834695,77.4723838,097425 90542,+91 97425 90542,Not Available,OPERATIONAL,3.27,14.5,3000,1500,https://www.google.com/maps/place/?q=place_id:ChIJI6VpcJVdrjsRHiJQqY4g6BU,Harohalli,82.3052651,East,Inner,,Cluster4,Yes,Khadeer ali,9008436667,Cluster4,0-10 KM,4
The Veg Kitchen,restaurant,HoReCa,Retailer,No,High,No,"Kumbarshed, shri Rama Complex, opp. Kote Anjaneya Temple, near Canara Bank, Bengaluru - Kanakapura Road, Bengaluru",12.6831262,77.4715921,094831 59888,+91 94831 59888,Not Available,OPERATIONAL,3.18,14.5,3000,1500,https://www.google.com/maps/place/?q=place_id:ChIJ0byfdQBdrjsRT6GQFEReuEs,Harohalli,82.78045403,East,Inner,,Cluster4,Yes,Khadeer ali,9008436667,Cluster4,0-10 KM,4
Shri Maruthi Tiffin Room,restaurant,HoReCa,Retailer,No,High,No,"MFMC+FR5, Harohalli",12.6836708,77.4720064,Not Available,Not Available,Not Available,OPERATIONAL,3.23,14.5,3000,1500,https://www.google.com/maps/place/?q=place_id:ChIJ1zB_rkJdrjsRT9BOH8QE3jo,Harohalli,81.81441022,East,Inner,,Cluster4,No,Khadeer ali,9008436667,Cluster4,0-10 KM,4
Madurai Sri muniyandi vilas hotel,restaurant,HoReCa,Retailer,No,High,No,"MFPF+FPM, Kanakapura Main Road, Harohalli",12.6862156,77.4742903,Not Available,Not Available,Not Available,OPERATIONAL,3.52,14.5,3000,1500,https://www.google.com/maps/place/?q=place_id:ChIJN283T1BdrjsRCwTmrr6GA0E,Harohalli,77.82882914,East,Inner,,Cluster4,No,Khadeer ali,9008436667,Cluster4,0-10 KM,4
parmeshwar fast food centre,restaurant,HoReCa,Retailer,No,High,No,"near police station, opposite of meat and eat .SBI ATM, opposite road, taulka, Harohalli",12.6820723,77.4704831,086601 24159,+91 86601 24159,Not Available,OPERATIONAL,3.04,14.5,3000,1500,https://www.google.com/maps/place/?q=place_id:ChIJpZPGlQ5brjsRl2H5zHldx5E,Harohalli,84.68504419,East,Inner,,Cluster4,Yes,Khadeer ali,9008436667,Cluster4,0-10 KM,4
FOOD ADDA,restaurant,HoReCa,Retailer,No,High,No,"MFMC+7GR, Bengaluru - Kanakapura Road, Harohalli",12.6832429,77.4712797,Not Available,Not Available,Not Available,OPERATIONAL,3.14,14.5,3000,1500,https://www.google.com/maps/place/?q=place_id:ChIJRWYTbghdrjsRtCD9Miv5Upw,Harohalli,82.46830027,East,Inner,,Cluster4,No,Khadeer ali,9008436667,Cluster4,0-10 KM,4
AL FATHHA HOTEL,restaurant,HoReCa,Retailer,No,High,No,"Opp Masjid E AL FATHHA Bangalore, Kanakapura Main Road, Harohalli",12.6876246,77.4752345,099456 04164,+91 99456 04164,Not Available,OPERATIONAL,3.66,14.5,3000,1500,https://www.google.com/maps/place/?q=place_id:ChIJp7tchBJdrjsR-SC0tshx_ZM,Harohalli,75.76762089,East,Inner,,Cluster3,Yes,Khadeer ali,9008436667,Cluster3,0-10 KM,3
Krishnappa Donne Biriyani Family Restaurant,restaurant,HoReCa,Retailer,No,High,No,"MFWH+Q6Q, opposite KSRTC Depot, NH-209, Harohalli",12.6969701,77.4781019,Not Available,Not Available,Not Available,OPERATIONAL,4.32,14.5,3000,1500,https://www.google.com/maps/place/?q=place_id:ChIJlRqsNgBDrjsRGHovJ3yNkXo,Harohalli,63.3139158,NorthEast,Inner,,Cluster3,No,Khadeer ali,9008436667,Cluster3,0-10 KM,3
Hotel sri bhairava military hotel,restaurant,HoReCa,Retailer,No,High,No,"MGFJ+3WV, Harohalli Road, Attiguppe",12.6727418,77.5323016,Not Available,Not Available,Not Available,OPERATIONAL,9.77,14.5,3000,1500,https://www.google.com/maps/place/?q=place_id:ChIJoU1EZQBdrjsR0GEF-fhZESQ,Harohalli,94.42828589,East,Inner,,Cluster4,No,Khadeer ali,9008436667,Cluster4,0-10 KM,4
Jk Chicken Center,restaurant,HoReCa,Retailer,No,High,No,India,12.7412512,77.4308359,Not Available,Not Available,Not Available,OPERATIONAL,6.98,14.5,3000,1500,https://www.google.com/maps/place/?q=place_id:ChIJI_PBb1FErjsR2UsQ5iDWckU,Harohalli,349.5131427,North,Inner,,Cluster14,No,Vacant,,Cluster14,0-10 KM,14
LATHA PANIPURI STALL,restaurant,HoReCa,Retailer,No,High,No,"33 1st main 3rd cross hosuru road opp hotel near hospatal baryamanagala, matadbayalu, Ramanagara",12.747263,77.433189,097411 16809,+91 97411 16809,Not Available,OPERATIONAL,7.6,14.5,3000,1500,https://www.google.com/maps/place/?q=place_id:ChIJm6Fv5XxFrjsR89pyulpttOg,Harohalli,352.3240278,North,Inner,,Cluster14,Yes,Vacant,,Cluster14,0-10 KM,14
Tiffins and Meals,restaurant,HoReCa,Retailer,No,High,No,"PCXF+HQH, Byramangala-Kodiyala Road",12.7489336,77.424488,Not Available,Not Available,Not Available,OPERATIONAL,7.96,14.5,3000,1500,https://www.google.com/maps/place/?q=place_id:ChIJ1-QaCQBFrjsRqPuxmKDWUQk,Harohalli,345.7577897,North,Inner,,Cluster14,No,Vacant,,Cluster14,0-10 KM,14
PORKLAND,restaurant,HoReCa,Retailer,No,High,No,"PF9J+HWM, next to Moksha Agarbathi factory & itsy bitsy center, Gabbadi",12.718967,77.4823023,Not Available,Not Available,Not Available,OPERATIONAL,6.15,14.5,3000,1500,https://www.google.com/maps/place/?q=place_id:ChIJL9D4GgBDrjsRO-UKsYZplUE,Harohalli,44.52209943,NorthEast,Inner,,Cluster2,No,Khadeer ali,9008436667,Cluster2,0-10 KM,2
RATHNAMMA GOBI CORNER,restaurant,HoReCa,Retailer,No,High,No,"Bus Stand, No 33 Near Gantakanadoddi, Harohalli Kaggalipura Road, Kanakapura Main Road, Bengaluru",12.7420647,77.4879652,070197 77053,+91 70197 77053,Not Available,OPERATIONAL,8.52,14.5,3000,1500,https://www.google.com/maps/place/?q=place_id:ChIJwYq41d5DrjsRY_NxogsN62I,Harohalli,35.31544384,NorthEast,Inner,,Cluster2,Yes,Khadeer ali,9008436667,Cluster2,0-10 KM,2
HOTEL GANDADA GUDI,restaurant,HoReCa,Retailer,No,High,No,"PFRQ+V99, Vadarahalli",12.7421587,77.4885205,Not Available,Not Available,Not Available,OPERATIONAL,8.56,14.5,3000,1500,https://www.google.com/maps/place/?q=place_id:ChIJ1cZNCABDrjsRpWlosTBjjnI,Harohalli,35.60373474,NorthEast,Inner,,Cluster2,No,Khadeer ali,9008436667,Cluster2,0-10 KM,2
Hotel Anand,restaurant,HoReCa,Retailer,No,High,No,"PF3J+9HR, Ramanagara",12.7034844,77.4813851,Not Available,Not Available,Not Available,OPERATIONAL,4.98,14.5,3000,1500,https://www.google.com/maps/place/?q=place_id:ChIJOcxKo-hDrjsRidpikCRce4U,Harohalli,57.70236089,NorthEast,Inner,,Cluster3,No,Khadeer ali,9008436667,Cluster3,0-10 KM,3
Maanvi Dum Biriyani Hotel,restaurant,HoReCa,Retailer,No,High,No,"near Harohalli, Kebbedoddi Gate, Opposite RRR Farm House, Kanakapura Main Road Harohalli Hobali, near Harohalli, Tq, Kanakapura",12.7022135,77.4808854,081976 53323,+91 81976 53323,Not Available,OPERATIONAL,4.86,14.5,3000,1500,https://www.google.com/maps/place/?q=place_id:ChIJ_c2Dz-mhrzsR-Hmzak4pn6s,Harohalli,58.76870149,NorthEast,Inner,,Cluster3,Yes,Khadeer ali,9008436667,Cluster3,0-10 KM,3
Hotel Prakruti,restaurant,HoReCa,Retailer,No,High,No,"PF2J+Q7F, Kebbedoddi",12.7019273,77.4806721,Not Available,Not Available,Not Available,OPERATIONAL,4.83,14.5,3000,1500,https://www.google.com/maps/place/?q=place_id:ChIJr1KXNABDrjsR12Y6g_TWvdg,Harohalli,58.94936306,NorthEast,Inner,,Cluster3,No,Khadeer ali,9008436667,Cluster3,0-10 KM,3
Halli mane military hotel,restaurant,HoReCa,Retailer,No,High,No,"MFXH+RRP, Kanakapura",12.6995925,77.4795778,Not Available,Not Available,Not Available,OPERATIONAL,4.59,14.5,3000,1500,https://www.google.com/maps/place/?q=place_id:ChIJI4gyYABDrjsRDri8JRHEK1Q,Harohalli,60.96035999,NorthEast,Inner,,Cluster3,No,Khadeer ali,9008436667,Cluster3,0-10 KM,3
Pallavi Hotel,restaurant,HoReCa,Retailer,No,High,No,"QF3M+PWH, Bolare",12.7543099,77.4848982,096068 47393,+91 96068 47393,Not Available,OPERATIONAL,9.5,14.5,3000,1500,https://www.google.com/maps/place/?q=place_id:ChIJfTpySABDrjsRlwZoF71MN9s,Harohalli,28.91629104,NorthEast,Inner,,Cluster2,Yes,Khadeer ali,9008436667,Cluster2,0-10 KM,2
Sri Siddalingeswara idli hotel,restaurant,HoReCa,Retailer,No,High,No,"QF3M+RWH, Nettigere",12.7546552,77.4848617,Not Available,Not Available,Not Available,OPERATIONAL,9.53,14.5,3000,1500,https://www.google.com/maps/place/?q=place_id:ChIJqwfaawBDrjsRIynyPGY-DK0,Harohalli,28.78381744,NorthEast,Inner,,Cluster2,No,Khadeer ali,9008436667,Cluster2,0-10 KM,2
Bolare Huts,restaurant,HoReCa,Retailer,No,High,No,"Madhu bar and restaurant, behind petrol pump, Landmark, Kanakapura Main Road, Bolare",12.7563016,77.485017,Not Available,Not Available,Not Available,OPERATIONAL,9.7,14.5,3000,1500,https://www.google.com/maps/place/?q=place_id:ChIJocL83gNDrjsR3RGDkS_KJJo,Harohalli,28.3501334,NorthEast,Inner,,Cluster2,No,Khadeer ali,9008436667,Cluster2,0-10 KM,2
Soffy Cafe Nandu Adda,restaurant,HoReCa,Retailer,No,High,No,"near indian oil petrol bunk, Kanakapura Main Road, gate, Bolare",12.7563272,77.4850434,Not Available,Not Available,Not Available,OPERATIONAL,9.7,14.5,3000,1500,https://www.google.com/maps/place/?q=place_id:ChIJc-8wxe1DrjsRmQRBwH2qiC4,Harohalli,28.35702631,NorthEast,Inner,,Cluster2,No,Khadeer ali,9008436667,Cluster2,0-10 KM,2
Rustic Village Farmhouse,lodging,HoReCa,Retailer,No,High,No,"J9CG+X62, Chikka Mudhawadi",12.6223751,77.3755269,Not Available,Not Available,Not Available,OPERATIONAL,9.66,14.5,5000,2500,https://www.google.com/maps/place/?q=place_id:ChIJZ4pZBLVRrjsRCpzIWMmVlug,Harohalli,228.8492747,SouthWest,Inner,,Cluster9,No,Rajshekhar J,9019937913,Cluster9,0-10 KM,9
Masroor Ali Khan ( RES ),lodging,HoReCa,Retailer,No,High,No,"J9X4+F9P, Hulikere Gunnoor",12.6487092,77.3559638,098451 06758,+91 98451 06758,Not Available,OPERATIONAL,10,14.5,5000,2500,https://www.google.com/maps/place/?q=place_id:ChIJBV68hGdQrjsRjtVc7RqgbCg,Harohalli,249.9604722,West,Inner,,Cluster10,Yes,Vinod Kumar KJ,7483749862,Cluster10,0-10 KM,10
ARANYA,lodging,HoReCa,Retailer,No,High,No,"Survey No. 12, Paduvanagere",12.6210704,77.4633443,Not Available,Not Available,Not Available,OPERATIONAL,6.88,14.5,5000,2500,https://www.google.com/maps/place/?q=place_id:ChIJRx-yFwBbrjsRVhEMck-bXxo,Harohalli,160.8578047,South,Inner,,Cluster7,No,Srikantha B N,9738258828,Cluster7,0-10 KM,7
SV PG FOR LADIES,lodging,HoReCa,Retailer,No,High,No,"dayananda sagar university main campus, near Jain university and DSU, 44, Kanakapura Main Road, Jakkasandra",12.6511157,77.4391371,Not Available,Not Available,Not Available,OPERATIONAL,3.18,14.5,5000,2500,https://www.google.com/maps/place/?q=place_id:ChIJVVwwMABbrjsR-qlWWI4O7xQ,Harohalli,186.6775618,South,Inner,,Cluster8,No,Srikantha B N,9738258828,Cluster8,0-10 KM,8
Sri Balaji ladies PG,lodging,HoReCa,Retailer,No,High,No,"MC2P+MR, Bannikuppe",12.6517257,77.4370403,Not Available,Not Available,Not Available,OPERATIONAL,3.15,14.5,5000,2500,https://www.google.com/maps/place/?q=place_id:ChIJCajwAABbrjsRsl9w6esO87U,Harohalli,190.9350174,South,Inner,,Cluster8,No,Srikantha B N,9738258828,Cluster8,0-10 KM,8
Aasare Farm house,lodging,HoReCa,Retailer,No,High,No,"JFPQ+P8, Chikkasadenahally",12.636891,77.4883964,Not Available,Not Available,Not Available,OPERATIONAL,6.87,14.5,5000,2500,https://www.google.com/maps/place/?q=place_id:ChIJrQc2PABdrjsRQS4ecb6axSI,Harohalli,133.6266526,SouthEast,Inner,,Cluster6,No,Srikantha B N,9738258828,Cluster6,0-10 KM,6
Ambika Farmhouse,lodging,HoReCa,Retailer,No,High,No,"74/2, Taluk, Chikkasadenalli Village, Harohalli",12.640692,77.4882527,Not Available,Not Available,Not Available,OPERATIONAL,6.58,14.5,5000,2500,https://www.google.com/maps/place/?q=place_id:ChIJg-zzvhhdrjsRi7BPi_hhqmI,Harohalli,131.0544621,SouthEast,Inner,,Cluster6,No,Srikantha B N,9738258828,Cluster6,0-10 KM,6
F.A. Farms,lodging,HoReCa,Retailer,No,High,No,"JFVX+GW, Bheemasandra",12.6436982,77.5000398,Not Available,Not Available,Not Available,OPERATIONAL,7.4,14.5,5000,2500,https://www.google.com/maps/place/?q=place_id:ChIJ6Zw9MgBdrjsRYGxK0NqjS30,Harohalli,122.5693147,SouthEast,Inner,,Cluster5,No,Srikantha B N,9738258828,Cluster5,0-10 KM,5
Bellimoda Farm,lodging,HoReCa,Retailer,No,High,No,Doddasadanahally,12.6444375,77.4709375,Not Available,Not Available,https://www.bellimodafarm.com/,OPERATIONAL,4.97,14.5,5000,2500,https://www.google.com/maps/place/?q=place_id:ChIJO2QFnHRdrjsRiyopXKEtnp0,Harohalli,141.7183883,SouthEast,Inner,,Cluster6,No,Srikantha B N,9738258828,Cluster6,0-10 KM,6
Garden Hotel 😊 Damu's Kitchen,lodging,HoReCa,Retailer,No,High,No,"PG Palya, 66/167, BM Road, MG Palya, Post, Kailancha",12.6956877,77.3935205,099164 93555,+91 99164 93555,Not Available,OPERATIONAL,5.61,14.5,5000,2500,https://www.google.com/maps/place/?q=place_id:ChIJzTMQrwRFrjsR7bf8lhhEJgY,Harohalli,288.6622576,West,Inner,,Cluster12,Yes,Vacant,,Cluster12,0-10 KM,12
Punith Rajkumar Circle,lodging,HoReCa,Retailer,No,High,No,MCJC+4W8,12.6800539,77.4230673,Not Available,Not Available,Not Available,OPERATIONAL,2.11,14.5,5000,2500,https://www.google.com/maps/place/?q=place_id:ChIJDVsXOORbrjsRjflfka0DlUk,Harohalli,271.5561647,West,Inner,,Cluster11,No,Vacant,,Cluster11,0-10 KM,11
SRI LAKSHMI SRINIVASA PG FOR GENTS,lodging,HoReCa,Retailer,No,High,No,"Address Site - 270, ABM South City, Harohalli to Kanakpura Main Road Beside Dayananda Sagar Engineering and Medical College Devarakaggahalli, Harohalli hobli, Devarakaggahall",12.6631187,77.4538825,075789 45223,+91 75789 45223,https://g.co/kgs/u9WXjpr,OPERATIONAL,2.2,14.5,5000,2500,https://www.google.com/maps/place/?q=place_id:ChIJj_20LQBbrjsRo_pqU65kFwQ,Harohalli,146.0377002,SouthEast,Inner,,Cluster6,Yes,Srikantha B N,9738258828,Cluster6,0-10 KM,6
The Koop,lodging,HoReCa,Retailer,No,High,No,"Bheemasandra, Girenahalli, Siddapura Bidadi Road, Harohalli",12.6849397,77.4626472,098805 60109,+91 98805 60109,Not Available,OPERATIONAL,2.26,14.5,5000,2500,https://www.google.com/maps/place/?q=place_id:ChIJH_ulyspbrjsRaUITKijJ0BI,Harohalli,74.59754055,East,Inner,,Cluster3,Yes,Khadeer ali,9008436667,Cluster3,0-10 KM,3
HOTEL SHREE BRAMMALINGESHWARA,lodging,HoReCa,Retailer,No,High,No,"MFM8+5PV, Siddapura Bidadi Road, Harohalli",12.6829778,77.4667835,099004 60110,+91 99004 60110,Not Available,OPERATIONAL,2.66,14.5,5000,2500,https://www.google.com/maps/place/?q=place_id:ChIJTVNF8lZbrjsROD3NPGEH7Lc,Harohalli,81.72083763,East,Inner,,Cluster4,Yes,Khadeer ali,9008436667,Cluster4,0-10 KM,4
SSV PG for Ladies,lodging,HoReCa,Retailer,No,High,No,"MFMC+7GR, Kanakapura Main Road, Harohalli",12.6832429,77.4712797,Not Available,Not Available,Not Available,OPERATIONAL,3.14,14.5,5000,2500,https://www.google.com/maps/place/?q=place_id:ChIJf4feZABdrjsRTS_eJmyQnvY,Harohalli,82.46830027,East,Inner,,Cluster4,No,Khadeer ali,9008436667,Cluster4,0-10 KM,4
Prerana PG for Girls,lodging,HoReCa,Retailer,No,High,No,"MFMC+3X5, Harohalli",12.682648,77.4724963,Not Available,Not Available,Not Available,OPERATIONAL,3.27,14.5,5000,2500,https://www.google.com/maps/place/?q=place_id:ChIJOQMcTQBdrjsRZLSmvpnGUOg,Harohalli,83.92159139,East,Inner,,Cluster4,No,Khadeer ali,9008436667,Cluster4,0-10 KM,4
Kadham P G boys hostel,lodging,HoReCa,Retailer,No,High,No,"Bayamma street, ranganath layout, Harohalli",12.6834445,77.4734466,090364 53599,+91 90364 53599,Not Available,OPERATIONAL,3.38,14.5,5000,2500,https://www.google.com/maps/place/?q=place_id:ChIJMaI2GABdrjsRm_GlM42w_FE,Harohalli,82.61342207,East,Inner,,Cluster4,Yes,Khadeer ali,9008436667,Cluster4,0-10 KM,4
ಸುಮ್ಮನೆ ನಿವಾಸ,lodging,HoReCa,Retailer,No,High,No,"ಸುಮ್ಮನೆ ನಿವಾಸ, Harohalli",12.6814613,77.4745912,Not Available,Not Available,Not Available,OPERATIONAL,3.48,14.5,5000,2500,https://www.google.com/maps/place/?q=place_id:ChIJo8KZJwBdrjsR3vn-iVJtzbY,Harohalli,86.47653329,East,Inner,,Cluster4,No,Khadeer ali,9008436667,Cluster4,0-10 KM,4
PARNIKA CONVENTION HALL AND LODGING,lodging,HoReCa,Retailer,No,High,No,"MFFW+76X, Dyavasandra",12.6732298,77.4956053,Not Available,Not Available,Not Available,OPERATIONAL,5.8,14.5,5000,2500,https://www.google.com/maps/place/?q=place_id:ChIJPU0CJwBdrjsRD5lSeH8WGAo,Harohalli,96.94250409,East,Inner,,Cluster4,No,Khadeer ali,9008436667,Cluster4,0-10 KM,4
Ambara,lodging,HoReCa,Retailer,No,High,No,"MF8J+6QH, Doddabadagere",12.6655625,77.4819844,Not Available,Not Available,Not Available,OPERATIONAL,4.55,14.5,5000,2500,https://www.google.com/maps/place/?q=place_id:ChIJn-yELQBdrjsRCdyPJNX2sZk,Harohalli,109.9583281,East,Inner,,Cluster5,No,Srikantha B N,9738258828,Cluster5,0-10 KM,5
Garden city leyout,lodging,HoReCa,Retailer,No,High,No,MFJM+395,12.6801425,77.483484,Not Available,Not Available,Not Available,OPERATIONAL,4.44,14.5,5000,2500,https://www.google.com/maps/place/?q=place_id:ChIJB0WuQgFdrjsR3GxJBYWXjTo,Harohalli,89.12877994,East,Inner,,Cluster4,No,Khadeer ali,9008436667,Cluster4,0-10 KM,4
Shivakumar’s Prithvi organic farm,lodging,HoReCa,Retailer,No,High,No,"MFPP+P4R, Unnamed Road, ಬಂಡೆ, ಮಾರಸಂದ್ರ, Bande Maarasandhra",12.686866,77.485268,Not Available,Not Available,Not Available,OPERATIONAL,4.71,14.5,5000,2500,https://www.google.com/maps/place/?q=place_id:ChIJQwAkyyhdrjsRshX-EqKysUw,Harohalli,80.02367059,East,Inner,,Cluster4,No,Khadeer ali,9008436667,Cluster4,0-10 KM,4
Palatio by Jade - Villa with Pool,lodging,HoReCa,Retailer,No,High,No,"Palatio by Jade, Anekal, Main Road, Konasandra",12.6719224,77.5124408,089706 63366,+91 89706 63366,https://jadehospitainment.com/retreat/palatio/,OPERATIONAL,7.63,14.5,5000,2500,https://www.google.com/maps/place/?q=place_id:ChIJ9x17x5JdrjsRYPZQRjq68jg,Harohalli,96.36509939,East,Inner,,Cluster4,Yes,Khadeer ali,9008436667,Cluster4,0-10 KM,4
Asmi Hillview,lodging,HoReCa,Retailer,No,High,No,"2nd main 1st cross, Harohalli",12.6942233,77.4854168,099005 12007,+91 99005 12007,Not Available,OPERATIONAL,4.93,14.5,5000,2500,https://www.google.com/maps/place/?q=place_id:ChIJkdNYApgBrjsRQqO9CmSzNWs,Harohalli,70.64781272,East,Inner,,Cluster3,Yes,Khadeer ali,9008436667,Cluster3,0-10 KM,3
AYA Spiritual Retreat,lodging,HoReCa,Retailer,No,High,No,"MFWW+846, Pyramid Valley Kebbedoddi Village, Harohall, Kanakapura Road, Uttarahalli Hobli, Bengaluru",12.6957877,77.4952611,Not Available,Not Available,Not Available,OPERATIONAL,6,14.5,5000,2500,https://www.google.com/maps/place/?q=place_id:ChIJK1KRAbVDrjsReQL2VAd4i1Q,Harohalli,72.45904617,East,Inner,,Cluster3,No,Khadeer ali,9008436667,Cluster3,0-10 KM,3
Pyramid Valley Standard Rooms,lodging,HoReCa,Retailer,No,High,No,"MFXV+XF9, Kanakapura",12.6999057,77.4937449,Not Available,Not Available,Not Available,OPERATIONAL,6,14.5,5000,2500,https://www.google.com/maps/place/?q=place_id:ChIJY6apBgBDrjsRujYPv2sROGg,Harohalli,67.80965358,East,Inner,,Cluster3,No,Khadeer ali,9008436667,Cluster3,0-10 KM,3
Pyramid Valley International,lodging,HoReCa,Retailer,No,High,No,"PF2V+77G, Hobli, Ramanagar, Kanakapura",12.7006818,77.4931946,097172 28830,+91 97172 28830,https://www.pyramidvalley.org/,OPERATIONAL,5.98,14.5,5000,2500,https://www.google.com/maps/place/?q=place_id:ChIJw2SNiahcrjsRwVS8mX-ELMk,Harohalli,66.82737958,NorthEast,Inner,,Cluster3,Yes,Khadeer ali,9008436667,Cluster3,0-10 KM,3
Hidden Island Resort,lodging,HoReCa,Retailer,No,High,No,"Hidden Island Resort, Pipeline road, hobli, Hale Gabbadi village, Harohalli",12.7117384,77.4764104,Not Available,Not Available,https://hiddenislandresort.com/,OPERATIONAL,5.13,14.5,5000,2500,https://www.google.com/maps/place/?q=place_id:ChIJ6_7QPBlDrjsR5XOa3dO7g5Y,Harohalli,45.72952607,NorthEast,Inner,,Cluster2,No,Khadeer ali,9008436667,Cluster2,0-10 KM,2
RND EARTH MOVERS,lodging,HoReCa,Retailer,No,High,No,Ramanahalli,12.7419901,77.4001467,Not Available,Not Available,Not Available,OPERATIONAL,8.33,14.5,5000,2500,https://www.google.com/maps/place/?q=place_id:ChIJie5KpbpFrjsRDsCykMYaEyw,Harohalli,326.488239,NorthWest,Inner,,Cluster13,No,Vacant,,Cluster13,0-10 KM,13
RK farm,lodging,HoReCa,Retailer,No,High,No,Ramanagara,12.7425734,77.4600791,Not Available,Not Available,Not Available,OPERATIONAL,7.26,14.5,5000,2500,https://www.google.com/maps/place/?q=place_id:ChIJ-_h0PXtErjsRDpAWxOKjfCI,Harohalli,15.17748378,North,Inner,,Cluster1,No,Khadeer ali,9008436667,Cluster1,0-10 KM,1
